epochs,loss,rewards
94,0.1585170328617096,-0.02920419811945317
95,0.13860023021697998,-0.028902091058095918
96,0.18157783150672913,-0.07974479083830165
97,0.15393023192882538,-0.03184421791751442
98,0.1612146943807602,-0.04160604729449582
99,0.14982138574123383,-0.04899714919599072
100,0.11712127923965454,-0.04075343994082317
101,0.16498799622058868,-0.007832591514762226
102,0.15576262772083282,0.04119850173626003
103,0.20396673679351807,-0.023353159071185202
104,0.144358292222023,-0.06920355323121477
105,0.1366051882505417,-0.04504120856445329
106,0.10588684678077698,-0.08123481924155077
107,0.1142355352640152,-0.1236790698991542
108,0.1206984892487526,-0.1160976943514809
109,0.1402323693037033,-0.1421446697625492
110,0.12747307121753693,-0.079948146679075
111,0.09883502125740051,-0.10753656174696254
112,0.07184232771396637,-0.19207265457012793
113,0.10104864835739136,-0.10590335757916151
114,0.12629108130931854,-0.12084778872969888
115,0.07941015064716339,-0.17267702438010255
116,0.09391859918832779,-0.18430822055467036
117,0.0808587372303009,-0.2251919841827255
118,0.11959268897771835,-0.14865307915125658
119,0.09332434833049774,-0.22490954625159654
120,0.10326822102069855,-0.21895705157947667
121,0.12160675972700119,-0.17818684534282056
122,0.12126719206571579,-0.19297798579020295
123,0.12140839546918869,-0.17502586438171402
124,0.08709511160850525,-0.21391357393773977
125,0.14714957773685455,-0.20388047372556536
126,0.12386315315961838,-0.11220745798541962
127,0.08088333159685135,-0.2591232640016338
128,0.045743681490421295,-0.1993579538807249
129,0.07850924134254456,-0.16365230807295575
130,0.1345195323228836,-0.13078676941912015
131,0.09851941466331482,-0.21332396903136433
132,0.10384954512119293,-0.22110691104604832
133,0.09918208420276642,-0.24450410676279105
134,0.09656019508838654,-0.12999092908502327
135,0.12679478526115417,-0.07566495835762824
136,0.12557536363601685,-0.18457621356383938
137,0.12684665620326996,-0.10024418874900748
138,0.07654871791601181,-0.19036327640924847
139,0.14127343893051147,-0.1273251763154454
140,0.10640515387058258,-0.10520449403860044
141,0.15246589481830597,-0.05853257601863161
142,0.10919130593538284,-0.10662542635130834
143,0.1108333095908165,-0.09187310650996323
144,0.1152045726776123,-0.08126855341734159
145,0.15130406618118286,-0.07472584613516686
146,0.20931217074394226,-0.017016443675721016
147,0.1513822078704834,-0.0009780814931008087
148,0.21114569902420044,0.011902490043605694
149,0.12219147384166718,0.06021787488417644
150,0.18115460872650146,0.0259694750722531
151,0.21503756940364838,0.034171245865882965
152,0.200870081782341,0.049015507566442115
153,0.1422925442457199,0.07831643223840935
154,0.2984965443611145,0.005136646278154449
155,0.20930714905261993,0.13796830372241722
156,0.2772539258003235,0.14843785606856957
157,0.30919748544692993,0.09397524194516758
158,0.38746586441993713,0.0923750049768503
159,0.23189803957939148,0.0486990964543971
160,0.16343094408512115,-0.01599431241506859
161,0.19170024991035461,0.0562973250516963
162,0.2688743770122528,-0.022001113027712012
163,0.19032594561576843,0.06176167561470832
164,0.16216367483139038,-0.08297732343344148
165,0.11684849113225937,-0.008429806532731428
166,0.13142839074134827,-0.0020956882837947235
167,0.11072037369012833,-0.11172629247019414
168,0.182058185338974,-0.046285573795982006
169,0.1351042240858078,-0.02462338111466226
170,0.14880581200122833,-0.02087915005853468
171,0.09660554677248001,-0.1077795962097084
172,0.1259605437517166,-0.120058776054825
173,0.10955829918384552,-0.017761761005822184
174,0.07975620031356812,-0.21630887352645636
175,0.1071816235780716,-0.13628763994284668
176,0.13261233270168304,-0.1407259473178497
177,0.07411298155784607,-0.16979431068080714
178,0.08799295127391815,-0.11829900323826323
179,0.12040448188781738,-0.15134365812008546
180,0.09532660245895386,-0.1273249905621823
181,0.08412885665893555,-0.16674558862991712
182,0.10889601707458496,-0.17175960331360676
183,0.09143268316984177,-0.18052744017982605
184,0.08714263886213303,-0.1734992284683736
185,0.12994502484798431,-0.0745222936386857
186,0.09571261703968048,-0.17573455088646597
187,0.12160281836986542,-0.1785281399620054
188,0.07142972946166992,-0.20011661373487882
189,0.11271878331899643,-0.15762291264463987
190,0.1290563941001892,-0.16014329333198474
191,0.10349112749099731,-0.16233671484711668
192,0.10117728263139725,-0.19809662893085214
193,0.09242454171180725,-0.21064227250182696
194,0.052207209169864655,-0.12156870143575894
195,0.13295646011829376,-0.12830947962027647
196,0.1201670914888382,-0.19105028309171218
197,0.09554900228977203,-0.1699693625787461
198,0.11137416213750839,-0.14291773216420695
199,0.0753341019153595,-0.16597470132127914
200,0.0772145688533783,-0.1356196912744574
201,0.11825897544622421,-0.1368277907932848
202,0.06987971067428589,-0.1560454547163973
203,0.08293791860342026,-0.19129479271915362
204,0.08418312668800354,-0.10043149542402041
205,0.05830054357647896,-0.14768835791982254
206,0.0793999657034874,-0.09391857391693809
207,0.12905487418174744,-0.06967041655140055
208,0.0884127989411354,-0.07053509743490051
209,0.12047895789146423,-0.02466408023567201
210,0.10291970521211624,-0.04184301295333709
211,0.13253846764564514,-0.09085239355440222
212,0.1294490098953247,-0.06392988734908676
213,0.15354526042938232,-0.02573397661176012
214,0.24539969861507416,-0.010580108283175745
215,0.13814686238765717,0.040472635421393385
216,0.11349069327116013,0.04124055280775142
217,0.20799672603607178,0.023442148997687443
218,0.13965639472007751,0.057569190887294897
219,0.17217084765434265,0.008958559195216874
220,0.117383673787117,0.024573096715688476
221,0.27685272693634033,0.07605589565726065
222,0.18065780401229858,0.05017587266296366
223,0.3052724599838257,0.1009060170310673
224,0.2489660084247589,0.036354865318956986
225,0.3363771438598633,0.04679312584852965
226,0.35662415623664856,-0.02639578600486755
227,0.24497930705547333,0.03878804504713171
228,0.1435561329126358,0.04645791819639054
229,0.12493038922548294,0.04532736042707315
230,0.2728393077850342,0.0963187441469801
231,0.21156364679336548,0.014605414329318465
232,0.13440977036952972,-0.01350495333138103
233,0.15253286063671112,-0.05034273988725265
234,0.06945479661226273,-0.03199282554713479
235,0.12132987380027771,-0.11913802044098681
236,0.13725276291370392,-0.04820467118018727
237,0.1557607352733612,-0.12505922057388352
238,0.16465066373348236,-0.1624140141212206
239,0.1076362207531929,-0.14179415667082929
240,0.11727233976125717,-0.14529837638244816
241,0.10794986039400101,-0.11833403964027253
242,0.0727466270327568,-0.10129218373805057
243,0.12112322449684143,-0.1460661363594767
244,0.1570233702659607,-0.14096095073270987
245,0.11696935445070267,-0.11878362457513796
246,0.07706707715988159,-0.1820425836833477
247,0.14554539322853088,-0.17262124404339288
248,0.10441374778747559,-0.15273544825296764
249,0.1580798476934433,-0.19695107425943598
250,0.11833181977272034,-0.10507129864429045
251,0.1047336682677269,-0.19664544133154924
252,0.11161068826913834,-0.16690746838925896
253,0.16786889731884003,-0.14036403384598922
254,0.11069802939891815,-0.14443594497966888
255,0.1131281778216362,-0.11946569911142348
256,0.09142432361841202,-0.14077734650125526
257,0.12669260799884796,-0.13275556754233267
258,0.13248875737190247,-0.13737225004234482
259,0.15928784012794495,-0.12765015205802258
260,0.08729111403226852,-0.09992686010753635
261,0.15131191909313202,-0.10053755128430232
262,0.1251395344734192,-0.11169083990708223
263,0.10805901885032654,-0.14668074467033965
264,0.09104087948799133,-0.16101153277652785
265,0.07091657817363739,-0.1432489532022765
266,0.0698813796043396,-0.06891225555647751
267,0.13132306933403015,-0.01856272052289209
268,0.1394943743944168,-0.09313817653073748
269,0.07625896483659744,-0.11345071800010711
270,0.12518706917762756,-0.11773927842800085
271,0.11928532272577286,-0.002010178325689671
272,0.1056562215089798,-0.04404100777730159
273,0.1002109944820404,-0.00021367679292223052
274,0.09622002393007278,-0.05065042110435624
275,0.10798012465238571,0.02805652144475053
276,0.19299225509166718,-0.06109987190445897
277,0.22214534878730774,0.06666140286493498
278,0.12605124711990356,-0.012073630973510632
279,0.20287324488162994,0.03917385182239674
280,0.19097857177257538,0.02531441947960568
281,0.20835775136947632,0.09285647394752722
282,0.20485933125019073,0.09357945971684936
283,0.1907864362001419,0.0944082432058574
284,0.1319851279258728,0.13593628839882174
285,0.1885850727558136,0.08784093212555512
286,0.23386283218860626,0.10024563882526248
287,0.22465652227401733,0.07700867222435628
288,0.2952014207839966,0.15329361326221586
289,0.18165840208530426,0.10602013497448752
290,0.1728929728269577,0.13923818790181186
291,0.22945691645145416,0.08679518653190488
292,0.2555765211582184,0.1127936602057634
293,0.2704271078109741,0.048866014368132475
294,0.2347540706396103,0.016781840462865582
295,0.12626135349273682,0.08528672882338462
296,0.20682309567928314,0.03627765116202985
297,0.13152042031288147,-0.008102193399732872
298,0.1760006695985794,-0.0578842991821791
299,0.0936851054430008,-0.051255409123551185
300,0.08607606589794159,-0.000554974258144112
301,0.12161888182163239,-0.015480566405667
302,0.11692383140325546,-0.014632983051893866
303,0.08566155284643173,-0.06295470837455663
304,0.17443743348121643,-0.046541068364237666
305,0.14192453026771545,-0.03160237868371282
306,0.109927237033844,-0.023433177397106673
307,0.08538978546857834,-0.09850525030664159
308,0.058845311403274536,-0.08940721455453048
309,0.14731460809707642,-0.018175621927789733
310,0.10882122069597244,-0.10848563068213117
311,0.11881370842456818,-0.08717687865577468
312,0.10172773152589798,-0.20218744607133746
313,0.08965519070625305,-0.10911342400324539
314,0.12180015444755554,-0.14176573219694796
315,0.09177251160144806,-0.0864716011955771
316,0.09585724771022797,-0.12202216303274571
317,0.08590061217546463,-0.1391853479413298
318,0.1009250059723854,-0.0830325263875901
319,0.09925194084644318,-0.16633590084188316
320,0.2084505259990692,-0.03570730273423901
321,0.1300189197063446,-0.08553424924616254
322,0.07526492327451706,-0.030950620566429193
323,0.06791753321886063,-0.17446441652687664
324,0.13343216478824615,-0.08719176114423507
325,0.0817481130361557,-0.10201689087814347
326,0.14119915664196014,0.026891558202610383
327,0.08298910409212112,-0.04365058804079152
328,0.09180446714162827,-0.06309610249278426
329,0.14985549449920654,-0.01473006286385376
330,0.11558851599693298,-0.021225624679691232
331,0.11879460513591766,0.016255785981941568
332,0.11430475860834122,-0.009980110223459735
333,0.16189831495285034,-0.040724370512035216
334,0.10529077798128128,0.00420167680158035
335,0.08142175525426865,0.027182980342509832
336,0.1208021342754364,0.02928609414038658
337,0.14779922366142273,0.03339336134700839
338,0.205021932721138,0.004425580035831583
339,0.17120279371738434,0.057375113075479066
340,0.14977726340293884,0.07358993579518863
341,0.14164333045482635,0.08455080464457686
342,0.1367945522069931,0.01925246835312973
343,0.14986145496368408,0.05758603011797141
344,0.1786126345396042,0.044938377666568156
345,0.11014552414417267,0.07591876637699829
346,0.2553403675556183,0.09379420378136923
347,0.1563359797000885,0.06930301387846352
348,0.1638440489768982,0.08591844989241766
349,0.20037256181240082,0.014810228580735725
350,0.2391594648361206,0.04772029650640964
351,0.16006046533584595,0.07934407781086611
352,0.10461684316396713,0.07416802880228728
353,0.12113892287015915,0.040666431098967705
354,0.09235252439975739,0.07038128848416257
355,0.13496370613574982,0.04576003804278171
356,0.15382304787635803,0.06035545131731038
357,0.12647660076618195,-0.012083406152052643
358,0.14971071481704712,0.01624938025246165
359,0.12200171500444412,-0.044647513089429276
360,0.11203302443027496,-0.017105357502450236
361,0.14580029249191284,-0.00491095438292303
362,0.1595480889081955,-0.025430165205490737
363,0.09131833165884018,-0.03319585710740513
364,0.0791526734828949,0.03819957966909959
365,0.09539058804512024,-0.0648662817407084
366,0.10674530267715454,-0.09310974426676966
367,0.0844302624464035,-0.035884985331226055
368,0.13541659712791443,-0.11111863350221288
369,0.11144746094942093,-0.11671969646320875
370,0.06681479513645172,-0.19559624712789264
371,0.11516126990318298,-0.12913597833869978
372,0.14029118418693542,-0.11795902692844258
373,0.12104394286870956,-0.11345280666796297
374,0.17116613686084747,-0.13932736265660356
375,0.11461325734853745,-0.08084492734352025
376,0.11375117301940918,-0.10557590992916847
377,0.14022499322891235,-0.0610115611362953
378,0.08294381946325302,-0.09395400448552431
379,0.12236610054969788,-0.1458743654534892
380,0.11719093471765518,-0.031136309435638884
381,0.09893423318862915,-0.09362267289936599
382,0.0663628801703453,-0.07407949047362755
383,0.11008622497320175,-0.06519207933941396
384,0.1242777556180954,-0.048900201879840316
385,0.08053797483444214,-0.08954397663658469
386,0.10041368752717972,-0.06167209650508095
387,0.07618653774261475,-0.07412265538359127
388,0.07479742914438248,-0.10002279021946484
389,0.056092921644449234,-0.14664686641235375
390,0.06542062759399414,-0.0864821714332415
391,0.07192638516426086,-0.05959982825235516
392,0.09382851421833038,-0.00630949151547707
393,0.1122344434261322,0.007769701992400119
394,0.09329836070537567,-0.006617794073255496
395,0.0795220211148262,-0.016760210683690283
396,0.12401014566421509,-0.08487412097139348
397,0.09558228403329849,0.009623042966935733
398,0.12135247141122818,0.01931234357787904
399,0.09333906322717667,-0.02998767362444924
400,0.11597058922052383,0.0385065455264292
401,0.15216338634490967,0.10254508370770864
402,0.15597951412200928,0.0441524308878986
403,0.10768664628267288,0.06356216432261222
404,0.19049584865570068,-0.011180205878862202
405,0.2765654921531677,0.008586194793571094
406,0.1790720373392105,0.04849536615377176
407,0.25648894906044006,0.0874322538184271
408,0.22568759322166443,0.05300005647072878
409,0.221283957362175,0.09980578277129074
410,0.3454844653606415,0.09593787686795745
411,0.18218299746513367,0.13472365787535062
412,0.2181171178817749,0.07006245731625185
413,0.12867526710033417,0.08869340633530598
414,0.23682211339473724,0.11294874667847711
415,0.08254769444465637,0.1009023774652595
416,0.08892116695642471,0.10399796766469298
417,0.12910032272338867,-0.015264751064474452
418,0.1652124524116516,0.05373297230890931
419,0.13373693823814392,0.07515923390980038
420,0.10842730849981308,0.04125290883799303
421,0.14028629660606384,0.08676866874422329
422,0.1428655982017517,0.03208215034842265
423,0.15948238968849182,0.09234904301281238
424,0.13281960785388947,0.01053345454692407
425,0.12586739659309387,-0.010730501668724362
426,0.10383639484643936,0.004846481746748736
427,0.08918117731809616,0.0012019614798491362
428,0.11944764852523804,-0.0006717079019547456
429,0.14138132333755493,-0.12397379625152755
430,0.11798697710037231,-0.06626026309072727
431,0.16176408529281616,-0.07469144586513414
432,0.11506739258766174,-0.0635938339916356
433,0.1788720190525055,-0.03333064074969869
434,0.10319909453392029,-0.09075305090160178
435,0.11370662599802017,-0.004777276541953095
436,0.09006107598543167,-0.04687106045672113
437,0.17105810344219208,-0.0743287376199993
438,0.1306932121515274,-0.13687381593329917
439,0.1134040355682373,-0.14741492574220763
440,0.15758685767650604,-0.024025785049789965
441,0.12272576242685318,-0.08472824782425516
442,0.1381240040063858,-0.08302924563272152
443,0.14605136215686798,0.012120591261579917
444,0.15487490594387054,-0.008709225532790108
445,0.13817590475082397,-0.05575073850590913
446,0.12372017651796341,-0.06533292306818213
447,0.18836233019828796,-0.052495287144647046
448,0.07185161113739014,-0.08524409341744953
449,0.1066722497344017,0.01614370937996798
450,0.09735056757926941,-0.04455624692790458
451,0.06344205141067505,0.00934189627436964
452,0.06035127118229866,-0.0024557159102598703
453,0.13711808621883392,0.017332482306826838
454,0.09562281519174576,-0.06297692809138818
455,0.07994922995567322,-0.012811722692045967
456,0.10697150975465775,0.05412102444786265
457,0.18353116512298584,-0.0219343386092189
458,0.09963089227676392,-0.005633833067168177
459,0.16670535504817963,0.015488337291665774
460,0.09001169353723526,0.02174057847856877
461,0.11537166684865952,0.08918066406919838
462,0.14076802134513855,-0.02781773768994241
463,0.13205276429653168,0.011062070684810696
464,0.15200135111808777,0.05409683645975164
465,0.15953205525875092,0.03983554188479619
466,0.13050398230552673,0.1261210396420795
467,0.12610818445682526,0.09254638842521917
468,0.12508417665958405,0.037024687869009525
469,0.18764494359493256,0.0660646572052007
470,0.2891743779182434,0.11770229118710382
471,0.18663492798805237,0.07615253268866216
472,0.20220640301704407,0.048090189076280494
473,0.1807839274406433,0.047102684309349704
474,0.1918763369321823,0.07454645287671084
475,0.2430526316165924,0.15719503093681278
476,0.3021312654018402,0.05579802619205207
477,0.18829169869422913,0.08262030165165694
478,0.19311849772930145,0.02713255896498455
479,0.2606712579727173,0.08741238317441784
480,0.18460489809513092,0.014788380761259762
481,0.11220812797546387,0.048661049642862796
482,0.19075194001197815,0.01836522520587344
483,0.21794389188289642,0.0012404137797685966
484,0.08653613179922104,0.09895144565805138
485,0.062008198350667953,0.046222625422133456
486,0.1786748170852661,0.003739274608231282
487,0.0671982690691948,-0.011099823418678241
488,0.09224299341440201,-0.02769414693067242
489,0.13511675596237183,-0.019161515673269035
490,0.16574636101722717,0.0648643300497114
491,0.10260806232690811,-0.014866421951998176
492,0.07314161211252213,0.024165218576927872
493,0.1056465357542038,-0.05107817632965329
494,0.11348343640565872,-0.006207125858627005
495,0.11213802546262741,-0.11903966699653036
496,0.10171052068471909,-0.043659468490701105
497,0.12100929021835327,-0.0918864665660307
498,0.07466977834701538,-0.015390915362987409
499,0.15444199740886688,-0.007992318754647086
500,0.14762791991233826,-0.1219014348598229
501,0.17493127286434174,-0.003783905794625606
502,0.12681302428245544,-0.0729185007180857
503,0.08506301790475845,-0.07433229567508554
504,0.10811218619346619,-0.05051709303362251
505,0.10984750837087631,-0.054695681411856524
506,0.17253795266151428,-0.06389333994900381
507,0.07679576426744461,-0.013759711824134446
508,0.06795540452003479,0.020111609788245177
509,0.08568394929170609,-0.014271399281443749
510,0.10697603970766068,-0.03452196786864209
511,0.08358784765005112,-0.0023184018155588014
512,0.09318888932466507,-0.011511514149043483
513,0.09115509688854218,-0.010170059958414072
514,0.09879293292760849,-0.04864266643184866
515,0.07227524369955063,0.03397000468361272
516,0.08173160254955292,-0.0064545073639078335
517,0.10459977388381958,-0.026350116839103536
518,0.08575964719057083,0.018383446807593216
519,0.13098929822444916,0.009087469427925774
520,0.0676937997341156,-0.0014006585885130817
521,0.14956605434417725,0.08005756219469191
522,0.08265998214483261,-0.01909809850386261
523,0.16006483137607574,0.023307820508837073
524,0.11506041884422302,0.026337455701606644
525,0.1096775233745575,0.02691084348915063
526,0.1757623553276062,0.0359447796917638
527,0.08428800851106644,0.11331496161074861
528,0.07616223394870758,0.01698830410310204
529,0.14512930810451508,0.06901225440019611
530,0.1367224007844925,0.052436533331295825
531,0.16031891107559204,0.010705810768433226
532,0.19788095355033875,0.07163263347824989
533,0.1219479963183403,0.09177580563587806
534,0.13037548959255219,0.06036625765125999
535,0.11750449985265732,0.13122980261996628
536,0.139210045337677,0.061054904042600416
537,0.1714070737361908,0.06551600251850767
538,0.21518845856189728,0.1363961628174346
539,0.1547389030456543,0.07014156877421257
540,0.12030144780874252,0.07407903645702753
541,0.1528673619031906,0.10704412636858397
542,0.10586769878864288,0.07849050686800764
543,0.21495164930820465,0.08923486483338706
544,0.1212167963385582,0.12542332540645146
545,0.12577715516090393,0.1408671622031508
546,0.09831197559833527,0.07317212184029659
547,0.12246810644865036,0.13639898908777434
548,0.10957056283950806,0.0637568234968818
549,0.07020769268274307,0.046270187050024295
550,0.1298036128282547,0.06126167561470833
551,0.110409677028656,0.05414094263531001
552,0.08768532425165176,0.08680846986673854
553,0.044172775000333786,0.008578043161493713
554,0.08666250109672546,0.03462181816064243
555,0.10416126251220703,0.036728329053806553
556,0.18087463080883026,0.05322310734273378
557,0.1368759423494339,0.009727781725651396
558,0.14554542303085327,0.029100528443670583
559,0.09800630807876587,0.0018865219730367189
560,0.13843010365962982,0.07180199478437212
561,0.16995763778686523,-0.06439894642220537
562,0.18994596600532532,0.028070797345547654
563,0.1556296944618225,-0.03655350162317427
564,0.10362332314252853,0.05003844901217959
565,0.11653808504343033,-0.030706411152768023
566,0.1056678369641304,0.040851462216538126
567,0.06428632885217667,0.03892976554113782
568,0.15930849313735962,0.028421662808923158
569,0.10685337334871292,-0.02095978411878059
570,0.14993898570537567,-0.024377159910303207
571,0.09410734474658966,-0.006842698871306828
572,0.13012093305587769,0.05871059818816409
573,0.20357021689414978,0.04048920866580889
574,0.12605252861976624,0.009884121828481442
575,0.12221935391426086,-0.008503366078888002
576,0.12913702428340912,0.009864941878149418
577,0.10634682327508926,0.037944398904945574
578,0.12418604642152786,0.04617054603236766
579,0.15761464834213257,0.03899999493869925
580,0.10018105804920197,-0.04865653290778454
581,0.11822312325239182,0.07303480398461054
582,0.12541469931602478,0.09314930517260056
583,0.1565556526184082,0.08085396854515547
584,0.08971425890922546,0.02506720570603963
585,0.15483346581459045,0.035064755449205884
586,0.1502266526222229,0.024741755268017588
587,0.19121988117694855,0.013970493321772217
588,0.19787336885929108,0.0936574745174725
589,0.13685248792171478,0.02889563091622417
590,0.13544929027557373,0.026773887448413566
591,0.16416363418102264,0.03955565252663075
592,0.09141285717487335,0.027344133509346818
593,0.10765692591667175,0.02153368741079196
594,0.10570153594017029,0.04427106968640302
595,0.13950484991073608,-0.02651346697035022
596,0.16085343062877655,0.058060211940867835
597,0.09206537157297134,0.011578614011537298
598,0.11294790357351303,0.05996004755948236
599,0.1357508897781372,0.1317525693689824
600,0.0807029977440834,0.12097230742274558
601,0.08909157663583755,0.03618500824425355
602,0.12323004007339478,0.07601543413921202
603,0.17611593008041382,0.06594023326040196
604,0.09876170009374619,0.059453802650386474
605,0.10309915244579315,0.04349631673364062
606,0.19653962552547455,-0.015427424721981881
607,0.09758909046649933,0.0047835743534196526
608,0.11870516836643219,0.05740858431852093
609,0.10447654128074646,0.01035582099637692
610,0.12763571739196777,0.06820334484664105
611,0.10106181353330612,0.0031901262099030435
612,0.1207352802157402,-0.043471323877391284
613,0.08424881845712662,0.0031438356835182236
614,0.12452225387096405,-0.006254538938301225
615,0.11100679636001587,0.042719450912999404
616,0.08695051074028015,-0.02380833594404403
617,0.10101602226495743,0.05525204208668912
618,0.1138036921620369,0.04571533536699534
619,0.07247753441333771,0.08072428234115447
620,0.07841134816408157,0.02530517644283261
621,0.10352198779582977,-0.02853817100841218
622,0.11534176021814346,0.06679260562741315
623,0.1304297000169754,0.09938466769978234
624,0.177815243601799,0.06480117518160915
625,0.07418029755353928,0.029786473012643186
626,0.10951972752809525,0.01987660352734795
627,0.2023305743932724,0.033207516794016546
628,0.11104480922222137,0.05792698066395302
629,0.10483558475971222,0.09842156285844805
630,0.12041201442480087,0.06059905028808789
631,0.09643111377954483,0.04781557463789671
632,0.09071830660104752,0.078581846978286
633,0.21762526035308838,0.11499420534076112
634,0.13591894507408142,0.08401228758875984
635,0.22374801337718964,0.09141519712202967
636,0.1354071944952011,0.053431981333239696
637,0.20227384567260742,0.07321198701844546
638,0.1675746738910675,0.12938527365783423
639,0.10366985201835632,0.10637611525959467
640,0.1204666718840599,0.16372916509244326
641,0.12520641088485718,0.040488035543092965
642,0.31870442628860474,0.09021103782653285
643,0.16365501284599304,0.06370791071055236
644,0.12839064002037048,0.09980567091454087
645,0.08026706427335739,0.02843200276828441
646,0.11586200445890427,0.09367687253858181
647,0.1064281240105629,0.19495995262969074
648,0.13504183292388916,0.08804490487607279
649,0.09761009365320206,0.056658854198884896
650,0.14303070306777954,0.049660005719282765
651,0.08140294253826141,0.08390371328861329
652,0.10369858890771866,0.07240423075059584
653,0.11716192215681076,0.03845271906048233
654,0.12767305970191956,0.08499543183289143
655,0.10267286002635956,0.012313855895711372
656,0.22098304331302643,0.035120428076255795
657,0.14790771901607513,0.06329459288355832
658,0.0829048827290535,0.009765948035373992
659,0.10444997996091843,0.05684140364970629
660,0.13385629653930664,0.05437243704346191
661,0.13532300293445587,0.12462482826465493
662,0.06366588920354843,-0.01298071618151162
663,0.07658780366182327,0.07376926279950208
664,0.050499096512794495,0.06885741998444787
665,0.16070950031280518,0.008932932122928476
666,0.06600561738014221,0.016968687824555708
667,0.08629763871431351,0.03422119565690613
668,0.09174136817455292,0.042378673995249055
669,0.09059068560600281,-0.0358729564730033
670,0.0767611488699913,0.049824714664157534
671,0.11228425055742264,0.056609655720663773
672,0.10426638275384903,0.07080842792324163
673,0.09095832705497742,0.018652162952472223
674,0.10989516973495483,0.038964443128964334
675,0.12362787127494812,0.06300403850763468
676,0.08513641357421875,-0.043365733222175386
677,0.11128973215818405,0.06165597912755704
678,0.08547884225845337,-0.003551472189924616
679,0.07577580958604813,0.009676825144397782
