epochs,loss,rewards
132,0.21125324070453644,-0.13167420343520825
133,0.1654389500617981,-0.08537650970094093
134,0.16094230115413666,-0.1295834470730985
135,0.18929031491279602,-0.0897539728709953
136,0.11287765204906464,-0.09489068112214437
137,0.15248659253120422,-0.03798852287338101
138,0.13168761134147644,-0.0908294750530758
139,0.15145806968212128,-0.07884462005375774
140,0.0993281826376915,-0.15452846583716848
141,0.08367875218391418,-0.176750280363814
142,0.16114310920238495,-0.10797049093351463
143,0.15481320023536682,-0.08356196128096238
144,0.15358692407608032,-0.1600919881908566
145,0.1644577980041504,-0.20314301500581042
146,0.07524945586919785,-0.20288117200819056
147,0.09502679854631424,-0.17165662843438503
148,0.1561381220817566,-0.24543768794296456
149,0.0903153195977211,-0.2024242272666764
150,0.10511346906423569,-0.2123995820156167
151,0.06144121289253235,-0.21389979736011078
152,0.07605696469545364,-0.2453529172644721
153,0.03121710754930973,-0.2684116067483974
154,0.0998440831899643,-0.2801663547924876
155,0.11996199935674667,-0.20759869868768568
156,0.10927030444145203,-0.1959623319835019
157,0.07315008342266083,-0.2461686158333086
158,0.06411871314048767,-0.29006135828490004
159,0.07386984676122665,-0.18255832584188178
160,0.09785141795873642,-0.17207211377564652
161,0.12143103778362274,-0.19846750059912377
162,0.06602005660533905,-0.22959182744032225
163,0.09380348026752472,-0.18347809592890488
164,0.04940303415060043,-0.25823372547143786
165,0.07842689752578735,-0.20084824509520557
166,0.07828126847743988,-0.2334972819201696
167,0.06445270776748657,-0.26810102163675603
168,0.08285467326641083,-0.18346214958772336
169,0.07983581721782684,-0.2256946674382136
170,0.06475862860679626,-0.15865782255038485
171,0.11463547497987747,-0.16903599861469942
172,0.0908067524433136,-0.08574323466270364
173,0.14329862594604492,-0.08536529222747663
174,0.14309827983379364,-0.14049936569806926
175,0.16816119849681854,-0.077411449466473
176,0.1045030951499939,-0.09292724376242242
177,0.10988488793373108,-0.07015566062558735
178,0.12483568489551544,-0.017347589412849557
179,0.24430344998836517,-0.028409043155972626
180,0.1373215615749359,-0.03450626599803932
181,0.201955646276474,-0.03484515530850429
182,0.2684090733528137,0.017401473840761836
183,0.19899271428585052,0.033340968086731766
184,0.20197738707065582,0.015868917254925157
185,0.25738635659217834,0.04501492079360764
186,0.19206982851028442,0.010309523859334528
187,0.11945758014917374,0.02908798731571391
188,0.27119407057762146,-0.029031553752734425
189,0.20464828610420227,-0.01904722275004005
190,0.2003369927406311,0.04020347931605034
191,0.27012550830841064,0.04226760562293677
192,0.19355496764183044,0.005818850846771071
193,0.19495870172977448,0.008836699266588224
194,0.16256733238697052,0.011885003516974114
195,0.22506242990493774,-0.09144811279683969
196,0.1905386745929718,-0.003315060247734346
197,0.16661876440048218,-0.01758230712437059
198,0.20304395258426666,-0.12129449184510506
199,0.2093629091978073,-0.09236992988515105
200,0.14183557033538818,-0.04838491888358366
201,0.13583247363567352,-0.09793691390271424
202,0.173148974776268,-0.1152237916266935
203,0.1053008958697319,-0.144452641761892
204,0.1612524837255478,-0.203340544424573
205,0.14039292931556702,-0.15626389648126854
206,0.08164290338754654,-0.14879178825934328
207,0.14030693471431732,-0.18127508098012796
208,0.10772685706615448,-0.20300051392453952
209,0.10678943991661072,-0.18917581962335356
210,0.12774686515331268,-0.2914097562318155
211,0.12479142844676971,-0.21063505249128434
212,0.09692399948835373,-0.2208596027951719
213,0.12118694931268692,-0.2417811863314393
214,0.13531091809272766,-0.24719277492500083
215,0.10209522396326065,-0.21916908148910033
216,0.1094880998134613,-0.2193085333256807
217,0.06834641844034195,-0.2972725204899367
218,0.14085201919078827,-0.23085018164358131
219,0.14280399680137634,-0.24154111935150951
220,0.1085333526134491,-0.22799498215402525
221,0.13126631081104279,-0.2678815734287716
222,0.11124454438686371,-0.22711578032516377
223,0.16706883907318115,-0.23754469283874913
224,0.13355809450149536,-0.21785332865627893
225,0.1342390477657318,-0.21367177257371037
226,0.17329908907413483,-0.2650047243288815
227,0.16777187585830688,-0.1990987486671189
228,0.09475953876972198,-0.23772807782797295
229,0.10625097155570984,-0.26665204082127775
230,0.1365218162536621,-0.24118715307825617
231,0.1391274780035019,-0.217514092495581
232,0.09324730187654495,-0.24604797545036347
233,0.0923214927315712,-0.2119533655098943
234,0.09168484061956406,-0.2193655456463881
235,0.07963405549526215,-0.28341620916373994
236,0.1330779790878296,-0.18972490972421086
237,0.12404292821884155,-0.19389544309455892
238,0.07714536786079407,-0.2018090177287413
239,0.10741827636957169,-0.27920531812006133
240,0.08452241122722626,-0.19096565228717377
241,0.11782161891460419,-0.18980132598120966
242,0.09337569028139114,-0.12051288228734214
243,0.06305596232414246,-0.16014998044439174
244,0.11873840540647507,-0.12610828350481312
245,0.0700126588344574,-0.163471533971816
246,0.1120770052075386,-0.12548222280034899
247,0.12480571120977402,-0.08131369047243493
248,0.12531688809394836,-0.09395395958412467
249,0.13209378719329834,-0.07422988274599103
250,0.156873419880867,-0.12795758210610117
251,0.1311003863811493,-0.1287652826399057
252,0.09627979248762131,-0.1441289943471953
253,0.14940541982650757,-0.061092139552952195
254,0.12654463946819305,-0.048138645676801047
255,0.14107127487659454,0.00566591164283883
256,0.1351490616798401,-0.028330439950483996
257,0.09293187409639359,-0.025043422127675016
258,0.13138717412948608,-0.04818673088894673
259,0.20126397907733917,0.047911001172559135
260,0.14156292378902435,-0.031001727211489062
261,0.18833264708518982,-0.007016825149980797
262,0.20579111576080322,-0.006243656870384355
263,0.14865483343601227,0.007519755638355048
264,0.14547061920166016,0.06978113530232859
265,0.1380486935377121,-0.012714238567080023
266,0.22115859389305115,-0.025984291518165507
267,0.19672392308712006,0.010565850007406891
268,0.19443942606449127,0.009219552733920356
269,0.11759952455759048,0.005013419856997929
270,0.21211493015289307,0.05421942856903056
271,0.25162458419799805,-0.0011696963523055138
272,0.29787951707839966,0.01351015331457376
273,0.24589987099170685,-0.007817653096892325
274,0.21200308203697205,-0.016782297404085517
275,0.2847302258014679,0.03722679054670009
276,0.3070869743824005,0.015394440814089734
277,0.19909131526947021,-0.013617119692085036
278,0.27065926790237427,0.027631846146234283
279,0.2866522967815399,-0.08723951382207734
280,0.2169155329465866,-0.02447778886565052
281,0.2085731476545334,-0.05884274936067539
282,0.1630081683397293,-0.016666318892089232
283,0.2070484608411789,-0.1560310446018293
284,0.14041610062122345,-0.08649417224432832
285,0.13782230019569397,-0.12745704310577083
286,0.2879517674446106,-0.10670394261058119
287,0.11404205113649368,-0.12356183273938307
288,0.10456329584121704,-0.09092192877195891
289,0.13548552989959717,-0.14355513773226045
290,0.1482013463973999,-0.16328238759740235
291,0.12260978668928146,-0.06183268171925751
292,0.14496923983097076,-0.17438235063405214
293,0.09436887502670288,-0.17446478735259263
294,0.07744263857603073,-0.16928686124272893
295,0.14665089547634125,-0.09805838092198325
296,0.10029343515634537,-0.08962730766914026
297,0.1482207030057907,-0.16057643740908376
298,0.11563390493392944,-0.07960883390476291
299,0.09286866337060928,-0.17531898953366312
300,0.07899491488933563,-0.23823219971330617
301,0.14231351017951965,-0.1658272582619941
302,0.0923345535993576,-0.19709448954603104
303,0.11830500513315201,-0.1270718230044821
304,0.06507447361946106,-0.19153239595417582
305,0.07264841347932816,-0.16953994726794008
306,0.10671558976173401,-0.1044277097467544
307,0.09483535587787628,-0.13382375532134863
308,0.10638213157653809,-0.15463489888736173
309,0.13230153918266296,-0.06355177042942979
310,0.15730971097946167,-0.11076314482394124
311,0.0671074166893959,-0.19850393184429524
312,0.1213415339589119,-0.19696395832912622
313,0.12069886922836304,-0.12706310358562012
314,0.0875057578086853,-0.07900805192485462
315,0.10523799061775208,-0.14785673348522382
316,0.09784525632858276,-0.13630151371793972
317,0.10927313566207886,-0.07986023960488636
318,0.09236849844455719,-0.1611861774639569
319,0.1195891872048378,-0.14448993520256762
320,0.06218567490577698,-0.08611588345394416
321,0.08422069251537323,-0.1378969994237857
322,0.12794169783592224,-0.0857169642328834
323,0.09097440540790558,-0.045931634393597986
324,0.07297524064779282,-0.10509569282626925
325,0.14847955107688904,-0.13759312997202008
326,0.1040949746966362,-0.11301011719653842
327,0.12625961005687714,-0.06342615857758203
328,0.1334141194820404,-0.07209778808853401
329,0.1222672089934349,-0.020504046915627766
330,0.10626326501369476,-0.13433696409721155
331,0.1109335869550705,-0.018861040114206223
332,0.12663958966732025,-0.020115614118143315
333,0.10730355978012085,-0.07130959944626754
334,0.10130949318408966,-0.04533444708880749
335,0.10373060405254364,-0.08986267713675845
336,0.13094940781593323,-0.01532928851119112
337,0.14623180031776428,0.016868833883148623
338,0.14824312925338745,-0.02698686296467921
339,0.19301673769950867,-0.03347841704381699
340,0.2084992378950119,-0.02418209212303038
341,0.11674974113702774,-0.05489981985993731
342,0.15577691793441772,-0.0018975019255703263
343,0.16067013144493103,-0.013832307222798858
344,0.16117653250694275,-0.005114602358506523
345,0.13998225331306458,-0.06587965576041423
346,0.14810419082641602,0.051125851740717786
347,0.09971345961093903,-0.009086218451271506
348,0.12465371191501617,-0.0026374763443165606
349,0.23832450807094574,0.0008430178080930806
350,0.15073136985301971,0.005641047248401292
351,0.1668199747800827,-0.038645239797223986
352,0.15713195502758026,-0.018575499314188785
353,0.1614457070827484,-0.01581691565985541
354,0.20067651569843292,0.01656647236566733
355,0.16879072785377502,-0.01735690572391846
356,0.18327145278453827,-0.02499950566259497
357,0.12032561004161835,0.0368343390741682
358,0.15403631329536438,-0.04420361691670105
359,0.19083736836910248,-0.01595975660611751
360,0.17137733101844788,-0.015400512943933346
361,0.1484326422214508,-0.05837632845715321
362,0.12759824097156525,-0.10853834227207408
363,0.08086486905813217,-0.06217863724187734
364,0.10812012851238251,-0.11518165541507276
365,0.1068650633096695,-0.030551693653870404
366,0.09079493582248688,-0.02707457723939172
367,0.07304265350103378,-0.06970441632819563
368,0.12232539802789688,-0.0875117127788611
369,0.12300250679254532,-0.0960713259957628
370,0.06404726207256317,-0.07221208264239186
371,0.09173724800348282,-0.1097976351502669
372,0.143374964594841,-0.1077186333324056
373,0.14084385335445404,-0.15299347658588774
374,0.08093090355396271,-0.15474750564548345
375,0.13283169269561768,-0.11228188823186266
376,0.06469789892435074,-0.1366486936738798
377,0.13767385482788086,-0.13456646089217597
378,0.0899919793009758,-0.12661029000399926
379,0.0779518336057663,-0.21830028333309376
380,0.11380518972873688,-0.17512994453780337
381,0.08366858214139938,-0.13643052048681276
382,0.12867286801338196,-0.1392706725410987
383,0.10282693803310394,-0.1775586213584174
384,0.14066459238529205,-0.2279140915487392
385,0.10713943839073181,-0.13869733030138925
386,0.12948459386825562,-0.17617202882601185
387,0.10034136474132538,-0.2177790059260637
388,0.10779363662004471,-0.17371320210464522
389,0.0774548277258873,-0.23156377573387935
390,0.09425995498895645,-0.13473032084998696
391,0.08502978086471558,-0.21242782459781032
392,0.10130602866411209,-0.17939880596638935
393,0.09519650787115097,-0.17364840714177382
394,0.0861695185303688,-0.23747084728920456
395,0.0904482901096344,-0.2524305592795193
396,0.11539877206087112,-0.16019546381333108
397,0.1575680524110794,-0.13964124655362808
398,0.10075494647026062,-0.14099988423916196
399,0.09714218974113464,-0.1777502500320142
400,0.07963588833808899,-0.15880608581632308
401,0.10636043548583984,-0.20019187536049543
402,0.1080070286989212,-0.1253566920283404
403,0.14604097604751587,-0.17500039746466214
404,0.07038173079490662,-0.2247545711917632
405,0.09707750380039215,-0.08123664512050155
406,0.06313323974609375,-0.08940655748911126
407,0.1387062668800354,-0.03630200501922601
408,0.1250251680612564,-0.13365078653646376
409,0.1122816652059555,-0.12151055097801608
410,0.07916650176048279,-0.11454486491647463
411,0.10805080085992813,-0.02613030051315486
412,0.13638457655906677,-0.09401757793476068
413,0.05359603092074394,-0.09934433253955728
414,0.10897467285394669,-0.06276196117953106
415,0.10281708091497421,-0.008461283210399493
416,0.21217940747737885,-0.00267365320571991
417,0.11652480065822601,-0.042677686131179754
418,0.13499441742897034,-0.04427842630380354
419,0.1186763346195221,-0.04524646562705206
420,0.12330642342567444,0.0005999539846206115
421,0.18245533108711243,-0.0274169564628121
422,0.13236112892627716,0.05334047054863156
423,0.1165364682674408,0.02196679158139891
424,0.24467983841896057,0.026188829071951757
425,0.1677704006433487,0.005898695961565594
426,0.1791999191045761,0.05393856897117393
427,0.1999765783548355,0.055631866839427155
428,0.17482852935791016,0.057692344860329106
429,0.19102829694747925,0.057335291810197406
430,0.1781834065914154,0.07806192356986394
431,0.14145852625370026,0.05391705665474381
432,0.24369293451309204,0.04907193056305315
433,0.18008777499198914,0.05593180167913534
434,0.38914310932159424,0.060351739013827996
435,0.13440093398094177,0.0654653453143777
436,0.1704358607530594,0.043600295120078375
437,0.18404832482337952,0.041813802883998996
438,0.18383218348026276,0.015839272727898576
439,0.14636000990867615,0.05833950870759956
440,0.16728319227695465,0.04027336347695123
441,0.11926258355379105,0.03980953194547055
442,0.1585187464952469,0.08061924363621584
443,0.22295257449150085,0.016506678229398348
444,0.20923371613025665,0.009926212753177587
445,0.16238847374916077,-0.0053297248029627806
446,0.16163061559200287,-0.03990908449289999
447,0.1643504947423935,0.015411225156503488
448,0.1915079951286316,-0.02582725505293838
449,0.16035474836826324,-0.07603092032498826
450,0.14322417974472046,-0.04670594646003737
451,0.13780981302261353,-0.03386302162915551
452,0.06925448030233383,-0.03901971612495966
453,0.060456179082393646,-0.08542705326973317
454,0.09919646382331848,-0.09556491372125969
455,0.10798325389623642,-0.13255153807765438
456,0.07038549333810806,-0.05568652680313955
457,0.08369705080986023,-0.10976716844504353
458,0.09157087653875351,-0.07690514209147979
459,0.13643035292625427,-0.0940479687434998
460,0.09437236189842224,-0.08115750875735
461,0.09960796684026718,-0.16453776933322217
462,0.123480424284935,-0.17388285496874495
463,0.11190439015626907,-0.14496727195124823
464,0.12470205128192902,-0.14890426365408838
465,0.16101573407649994,-0.15715020278106903
466,0.11923995614051819,-0.15022886202895805
467,0.15237605571746826,-0.10590609014621631
468,0.10181962698698044,-0.14748260382918799
469,0.10264484584331512,-0.15795693439973083
470,0.14621657133102417,-0.14591626311436404
471,0.11368560791015625,-0.16078871164708958
472,0.1817665696144104,-0.09143770873285885
473,0.12796226143836975,-0.1293365398103615
474,0.10305797308683395,-0.18082573991838963
475,0.10892247408628464,-0.12853694865008064
476,0.0885208398103714,-0.1307436267066987
477,0.12353933602571487,-0.04318606848201682
478,0.08323949575424194,-0.06426803684295196
479,0.10889774560928345,-0.10109478020401218
480,0.1259363889694214,-0.08429128692524601
481,0.11490008234977722,-0.053278455581658404
482,0.13728491961956024,-0.14270493587059122
483,0.10167523473501205,-0.16689347607047686
484,0.06888321787118912,-0.12221367158464211
485,0.12432248890399933,-0.0878076533161946
486,0.07388156652450562,-0.09539012022046757
487,0.1036757156252861,-0.11640354911380607
488,0.088986337184906,-0.07166679111084179
489,0.13549832999706268,-0.06598093690845631
490,0.08665558695793152,-0.11290584564179312
491,0.10239801555871964,-0.09804518367906319
492,0.0935373306274414,-0.07944247823561308
493,0.11686760187149048,-0.025895664334177972
494,0.08788991719484329,0.00223830296934301
495,0.09712043404579163,0.008616140259532657
496,0.12505757808685303,-0.04236561406876321
497,0.1402333378791809,-0.0783054272709398
498,0.10429035872220993,-0.02348406967699562
499,0.14075876772403717,-0.02044466864643418
500,0.15701924264431,-0.07213039973988412
501,0.28147655725479126,0.02737665305897731
502,0.18259155750274658,0.025733094173140084
503,0.11837854981422424,0.005576792349346453
504,0.1410355418920517,0.015958506574447962
505,0.2377835214138031,0.046930134193660426
506,0.21456412971019745,0.022911720324667293
507,0.15112875401973724,-0.03247928128504688
508,0.16260826587677002,-0.013871156835061451
509,0.11276809871196747,0.004291097611319675
510,0.236404150724411,0.003700066729533447
511,0.2479841113090515,-0.020180552857644286
512,0.26421642303466797,-0.004618205637468123
513,0.10849618166685104,0.05650843301033785
514,0.2286881059408188,0.03613720534539084
515,0.32163017988204956,0.005418838657524309
516,0.3170812129974365,0.013127559270932978
517,0.19364875555038452,0.04284822883875677
518,0.1640484780073166,0.058061047076431345
519,0.13394328951835632,0.03269139830126441
520,0.2299509197473526,0.004146800517230804
521,0.2903096079826355,0.059047313924588514
522,0.18275126814842224,-0.04934725040643793
523,0.19400519132614136,-0.016166723204655585
524,0.18146029114723206,0.012941583725747878
525,0.17292900383472443,0.0035321625591666806
526,0.11126493662595749,0.04591828065761856
527,0.1042933538556099,-0.012361142635385769
528,0.12736164033412933,0.004367323521795013
529,0.22397810220718384,-0.12231009651090054
530,0.18987683951854706,-0.028658904896925002
531,0.18296866118907928,-0.051497902694425474
532,0.14707253873348236,-0.02067728421800795
533,0.14552003145217896,-0.045149515218337585
534,0.14819398522377014,-0.08209066304692839
535,0.11531084030866623,0.026072065338138835
536,0.07222665846347809,-0.08334223566590787
537,0.05201283097267151,-0.013804447766758248
538,0.08244944363832474,-0.050647892942182166
539,0.12412194162607193,-0.07570967480985692
540,0.14607486128807068,-0.11121328448587885
541,0.1119714081287384,-0.102219400991444
542,0.07467074692249298,-0.11289105906797126
543,0.08170455694198608,-0.08165250797652288
544,0.1102115660905838,-0.016553043925079516
545,0.13592463731765747,-0.06793632787966977
546,0.08552741259336472,-0.12482466070030176
547,0.06564906239509583,-0.05966877654659097
548,0.11491696536540985,-0.017040760275645148
549,0.08376364409923553,-0.08552249356162589
550,0.07629944384098053,-0.10656087841291778
551,0.10917136073112488,0.00960386212350724
552,0.13881871104240417,-0.06330842336363031
553,0.13902674615383148,-0.0966936492962986
554,0.1303570717573166,-0.11966529472977776
555,0.08357450366020203,-0.07948999138948999
556,0.14164890348911285,-0.07903014729110042
557,0.08591457456350327,-0.08163977165280642
558,0.10761608183383942,-0.05013785376633886
559,0.07646157592535019,-0.06875536485640793
560,0.09555599838495255,-0.04589553228592497
561,0.11450199037790298,-0.054954783173832684
562,0.07189355790615082,-0.037245353411770356
563,0.1265924870967865,-0.0026082253860217185
564,0.14442908763885498,0.006793714242702514
565,0.16494323313236237,-0.01676580165582283
566,0.09491173923015594,-0.03357301720603099
567,0.09459642320871353,-0.05212408569226254
568,0.09106728434562683,-0.0639554043813129
569,0.14314742386341095,0.06032485939396473
570,0.12635396420955658,-0.00695150897859886
571,0.133516326546669,0.0673265517925026
572,0.16734404861927032,-0.028714489971180816
573,0.13167838752269745,0.016286422035292233
574,0.10539494454860687,-0.015793875769104963
575,0.16441497206687927,0.03442238558135438
576,0.16446956992149353,0.0005664033362703503
577,0.14084696769714355,0.035568070922138074
578,0.09900043159723282,0.03128616812477516
579,0.09264762699604034,-0.007107223954495638
580,0.08847968280315399,0.07252262229347599
581,0.14459533989429474,-0.03670323091943076
582,0.1613537222146988,0.036889424570330405
583,0.18860019743442535,-0.00383019831727782
584,0.19797584414482117,0.00239781555153904
585,0.14726433157920837,-0.03529602755189981
586,0.14345337450504303,0.037372848455998524
587,0.14819827675819397,-0.008537786752590221
588,0.10598348826169968,-0.019599430218919002
589,0.17713694274425507,0.010330714283384865
590,0.10952960699796677,-0.05719422316837051
591,0.07348188757896423,0.0005983915308716959
592,0.07736054062843323,0.042671631657711435
593,0.12376025319099426,0.02506667443825057
594,0.08955439925193787,0.01859755239734745
595,0.08688487112522125,0.029308649131690227
596,0.12680858373641968,-0.006212575561122664
597,0.1112133041024208,0.01743096760207929
598,0.11245948821306229,0.051650130124527106
599,0.14571449160575867,-0.006161453882374075
600,0.08907284587621689,0.0586166959717633
601,0.1746319830417633,-0.011547265815002988
602,0.12522657215595245,-0.015240808108496396
603,0.169465109705925,-0.004626188611336669
604,0.1411944031715393,0.010279349188742418
605,0.11498145759105682,-0.017888347812325095
606,0.09061094373464584,-0.08789473681480447
607,0.055673133581876755,-0.05367953143592393
608,0.15161679685115814,-0.05836420386071903
609,0.08329274505376816,-0.04433801874973444
610,0.14624784886837006,-0.1319930195361695
611,0.06718052178621292,-0.11465840275699055
612,0.08960661292076111,0.026424490890461234
613,0.08134183287620544,-0.0658600888132122
614,0.07645393908023834,-0.037299816663834535
615,0.09494335204362869,-0.009451319771092698
616,0.05566936358809471,0.019481813604122142
617,0.09504696726799011,-0.04800693206634242
618,0.061295077204704285,-0.025091523279088992
619,0.08463264256715775,-0.030521157861329654
620,0.07350482791662216,-0.036304995636357876
621,0.08601382374763489,0.03376365723720735
622,0.09572436660528183,-0.05173808402541097
623,0.05469479039311409,0.002340668073105072
624,0.21174034476280212,-0.016673690809573104
625,0.07020513713359833,0.00628129825116316
626,0.0653502345085144,0.02650041261585729
627,0.045775432139635086,0.015143136804860964
628,0.13078399002552032,-0.007859638722634607
629,0.08272388577461243,0.01979080500222491
630,0.0958675667643547,0.01264715297480454
631,0.10612638294696808,-0.0850495828407531
632,0.09497083723545074,0.010014112931822673
633,0.11169082671403885,0.002132071052985567
634,0.113637275993824,-0.024635878440143016
635,0.16357378661632538,-0.030757970683367136
636,0.0893949344754219,0.02192113782769262
637,0.14510805904865265,-0.032925380697215095
638,0.12180835753679276,0.02849651792034381
639,0.10180172324180603,0.025874848730045065
640,0.11131280660629272,0.030656878857183618
641,0.0921291708946228,0.02326241145978921
642,0.0968303456902504,-0.004324560075642578
643,0.14442233741283417,0.01804101622950855
644,0.0932227298617363,0.008437928934858625
645,0.11680439859628677,0.016777491754611063
646,0.07071224600076675,0.0712369477128644
647,0.10275613516569138,0.08221500895089878
648,0.12755483388900757,0.014490665720468834
649,0.2582401931285858,0.03597422531108444
650,0.14208896458148956,-0.001535843224464033
651,0.20102889835834503,-0.04077192056962085
652,0.14534398913383484,0.09167394002642391
653,0.0800885409116745,-0.01667458602730416
654,0.12138567119836807,0.024957694762327214
655,0.1281997114419937,0.02567148449876876
656,0.15835140645503998,-0.005532128653140151
657,0.14015540480613708,0.0328160282492191
658,0.10088865458965302,0.04828239963966451
659,0.2041146606206894,0.048235600221253436
660,0.0876116156578064,0.03575546760983072
661,0.14817847311496735,0.04070973175377361
662,0.09450632333755493,-0.02162825768056016
663,0.08835258334875107,0.03526413380953022
664,0.14670105278491974,0.014735119066634257
665,0.10754930227994919,0.05953373894608482
666,0.08955476433038712,0.020829822720258448
667,0.11172887682914734,0.03570114534609372
668,0.12081868201494217,0.017404320745940737
669,0.08104366064071655,0.03856365219628358
670,0.07344020903110504,-0.0009040222418282274
671,0.09079845249652863,0.008833784869977306
672,0.05925837159156799,-0.014125939498510726
673,0.10447407513856888,0.017924924981605524
