episode,loss
106,0.04396880626678467
107,0.04586060047149658
108,0.03938774585723877
109,0.03836909770965576
110,0.04010219097137451
111,0.042173213958740234
112,0.03784868001937866
113,0.04244238376617432
114,0.03868626594543457
115,0.04428794384002686
116,0.042278199195861815
117,0.04274486541748047
118,0.04217609405517578
119,0.04138381958007813
120,0.04150304317474365
121,0.03881803274154663
122,0.035552148818969724
123,0.03400074481964111
124,0.03374473810195923
125,0.0339848518371582
126,0.03528648853302002
127,0.038358771800994874
128,0.0366607928276062
129,0.04025876045227051
130,0.04167729377746582
131,0.040888710021972655
132,0.0428754997253418
133,0.039666383266448973
134,0.03815916061401367
135,0.03680164098739624
136,0.03786126852035523
137,0.03588728666305542
138,0.03486876487731934
139,0.03385701179504395
140,0.03313145875930786
141,0.03425028562545776
142,0.03408348798751831
143,0.036989450454711914
144,0.03451878786087036
145,0.03404422044754028
146,0.03266956090927124
147,0.03781160593032837
148,0.03459190845489502
149,0.03201492547988891
150,0.0319653582572937
151,0.032466826438903806
152,0.03255861759185791
153,0.032629289627075196
154,0.03434362173080444
155,0.0352973222732544
156,0.03880297660827637
157,0.03741868495941162
158,0.042352151870727536
159,0.04151150226593017
160,0.04619503974914551
161,0.042527894973754886
162,0.04158430099487305
163,0.04046004772186279
164,0.03940377950668335
165,0.040305047035217284
166,0.04138631343841553
167,0.03869788408279419
168,0.03845139026641846
169,0.03890702962875366
170,0.04191244125366211
171,0.040079288482666016
172,0.04054274559020996
173,0.04045949935913086
174,0.041833443641662596
175,0.042179808616638184
176,0.04144851684570312
177,0.038556044101715085
178,0.03701903343200683
179,0.038039276599884035
180,0.04005868911743164
181,0.039851181507110596
182,0.040413427352905276
183,0.03926694869995117
184,0.04168512344360351
185,0.04077491760253906
186,0.04235126495361328
187,0.04130528926849365
188,0.03956716060638428
189,0.039467482566833495
190,0.041208133697509766
191,0.039941234588623045
192,0.038683714866638186
193,0.03629262924194336
194,0.036433422565460206
195,0.037471895217895505
196,0.040056796073913575
197,0.04282127380371094
198,0.043205766677856444
199,0.04193056583404541
200,0.04460368156433105
201,0.048210153579711916
202,0.043872957229614255
203,0.043947248458862304
204,0.03969985246658325
205,0.04050894737243652
206,0.039328043460845945
207,0.04166464328765869
208,0.03745574474334717
209,0.0375869345664978
210,0.039247865676879885
211,0.04413485050201416
212,0.043846964836120605
213,0.04032368183135986
214,0.04044360160827637
215,0.04069096565246582
216,0.040431976318359375
217,0.03863649368286133
218,0.04117025852203369
219,0.03658745527267456
220,0.037329421043396
221,0.03660227060317993
222,0.03992520809173584
223,0.03893771409988403
224,0.038958797454833986
225,0.041851253509521485
226,0.03906606674194336
227,0.04076467037200928
228,0.0470458984375
229,0.04888047218322754
230,0.04640982151031494
231,0.04263723373413086
232,0.04513016700744629
233,0.04848570823669433
234,0.045612125396728515
235,0.042891554832458496
236,0.04175758838653564
237,0.04697376251220703
238,0.05173405647277832
239,0.04753180027008057
240,0.045848140716552736
241,0.046546196937561034
242,0.045861830711364744
243,0.042958002090454105
244,0.040939016342163084
245,0.038616271018981935
246,0.04005963325500488
247,0.04302002906799316
248,0.04052613735198975
249,0.03889796257019043
250,0.0419396448135376
251,0.04602653503417969
252,0.04269269466400147
253,0.039870116710662845
254,0.03949164152145386
255,0.03945829153060913
256,0.03838967561721802
257,0.039571003913879396
258,0.038149306774139406
259,0.0373346471786499
260,0.04011708736419678
261,0.04331167697906494
262,0.044733567237854
263,0.04589204788208008
264,0.04555432319641113
265,0.04391315460205078
266,0.04217537879943847
267,0.04045659065246582
268,0.03865710973739624
269,0.039968597888946536
270,0.037003126144409176
271,0.03765806198120117
272,0.04565600395202637
273,0.04828561305999756
274,0.043630433082580564
275,0.04460763931274414
276,0.04496875286102295
277,0.04866452693939209
278,0.04217954635620117
279,0.04047327041625977
280,0.03888896226882935
281,0.03528071403503418
282,0.036600935459136966
283,0.038017835617065426
284,0.037807273864746097
285,0.037295033931732176
286,0.041830639839172366
287,0.042880616188049316
288,0.03892808198928833
289,0.036825358867645264
290,0.03445251703262329
291,0.034023613929748536
292,0.03270470857620239
293,0.031255340576171874
294,0.030545461177825927
295,0.033963918685913086
296,0.03222388029098511
297,0.03501268148422241
298,0.04206005096435547
299,0.04396653175354004
300,0.034234006404876706
301,0.03155858516693115
302,0.03838472843170166
303,0.03549302577972412
304,0.03419232845306396
305,0.032514705657958984
306,0.03940687894821167
307,0.03720710515975952
308,0.036418700218200685
309,0.036598424911499026
310,0.04060224533081055
311,0.036615254878997805
312,0.03444088459014893
313,0.035539402961730956
314,0.040121731758117674
315,0.03706118106842041
316,0.03687572956085205
317,0.04284428119659424
318,0.034486007690429685
319,0.0357175064086914
320,0.037243964672088625
321,0.03501758575439453
322,0.03326133251190186
323,0.03320475339889526
324,0.03212711811065674
325,0.034221265316009525
326,0.03186095476150513
327,0.03029036521911621
328,0.03547373294830322
329,0.03143331289291382
330,0.032617700099945066
331,0.035177919864654544
332,0.030065033435821533
333,0.03345723152160644
334,0.038402800559997556
335,0.03399027109146118
336,0.029920146465301514
337,0.03316843271255493
338,0.02861509084701538
339,0.029666268825531007
340,0.03211431503295899
341,0.028995006084442138
342,0.029858677387237548
343,0.03315817356109619
344,0.03282933235168457
345,0.03279446840286255
346,0.028784980773925783
347,0.026162238121032716
348,0.027510647773742677
349,0.027398958206176757
350,0.029132535457611086
351,0.025824663639068605
352,0.024704151153564453
353,0.024004061222076416
354,0.027874295711517335
355,0.024745056629180907
356,0.023915579319000246
357,0.02296776294708252
358,0.023706190586090088
359,0.024443707466125487
360,0.025537977218627928
361,0.022619929313659668
362,0.02270143270492554
363,0.021723954677581786
364,0.02219259738922119
365,0.02182161569595337
366,0.026022896766662598
367,0.021786160469055176
368,0.022785012722015382
369,0.02209949254989624
370,0.02084313154220581
371,0.02015895366668701
372,0.021407413482666015
373,0.02162626028060913
374,0.020417296886444093
375,0.02080502986907959
376,0.020783660411834718
377,0.021401581764221193
378,0.019596809148788454
379,0.02164921522140503
380,0.01773331642150879
381,0.02115975856781006
382,0.01996955871582031
383,0.01942034125328064
384,0.021309733390808105
385,0.020088779926300048
386,0.02458693027496338
387,0.021833994388580323
388,0.023523502349853516
389,0.018938837051391603
390,0.021952362060546876
391,0.020378217697143555
392,0.025289087295532225
393,0.019881778955459596
394,0.022303850650787355
395,0.019325661659240722
396,0.021484699249267578
397,0.019677596092224123
398,0.021594882011413574
399,0.019116389751434325
400,0.024331622123718262
401,0.023116257190704346
402,0.022947306632995604
403,0.018745394945144652
404,0.0181633996963501
405,0.019157148599624634
406,0.01936754822731018
407,0.01831816792488098
408,0.01818867564201355
409,0.018817294836044312
410,0.019221917390823365
411,0.022326385974884032
412,0.019957016706466674
413,0.019307278394699097
414,0.017360823154449465
415,0.018651185035705568
416,0.018594193458557128
417,0.020210397243499757
418,0.01982799768447876
419,0.01911497950553894
420,0.017181566953659057
421,0.01722541093826294
422,0.01897358775138855
423,0.01774960994720459
424,0.017028346061706542
425,0.0196629536151886
426,0.019265737533569336
427,0.02331281900405884
428,0.02049527406692505
429,0.018807058334350587
430,0.019206470251083373
431,0.021821539402008056
432,0.022137908935546874
433,0.021270427703857422
434,0.022542283535003663
435,0.017625763416290283
436,0.018326466083526612
437,0.023045828342437746
438,0.02121778726577759
439,0.023131730556488036
440,0.01935037851333618
441,0.02206407308578491
442,0.022175452709197997
443,0.02008319616317749
444,0.01882289528846741
445,0.020851948261260987
446,0.0205643367767334
447,0.018024414777755737
448,0.01924661636352539
449,0.018609030246734617
450,0.021846446990966797
451,0.021921393871307374
452,0.026062154769897462
453,0.02190638303756714
454,0.019479411840438842
455,0.01703680157661438
456,0.017720589637756346
457,0.01829309344291687
458,0.01820043921470642
459,0.018933327198028566
460,0.017370612621307374
461,0.0157874596118927
462,0.0162470281124115
463,0.018658946752548217
464,0.016014474630355834
465,0.015992960929870605
466,0.01477852463722229
467,0.018756132125854492
468,0.01634081721305847
469,0.016706360578536986
470,0.01828346848487854
471,0.016121983528137207
472,0.016088976860046386
473,0.015899322032928466
474,0.017467459440231325
475,0.01880721926689148
476,0.019694966077804566
477,0.01814194202423096
478,0.01955131411552429
479,0.020638160705566407
480,0.021983342170715334
481,0.022263433933258057
482,0.021353204250335694
483,0.019644429683685304
484,0.020032360553741455
485,0.022118444442749022
486,0.019882336854934693
487,0.021395843029022216
488,0.022491581439971924
489,0.02449591875076294
490,0.020581161975860594
491,0.02150332450866699
492,0.023154797554016112
493,0.02256988763809204
494,0.023236799240112304
495,0.021281213760375978
496,0.02166956663131714
497,0.02085921049118042
498,0.021243865489959716
499,0.021941540241241456
500,0.019591200351715087
501,0.02150038957595825
502,0.019219048023223877
503,0.020441102981567382
504,0.020669920444488524
505,0.020789756774902343
506,0.01876520276069641
507,0.01787522792816162
508,0.017565906047821045
509,0.01920755982398987
510,0.019590691328048707
511,0.018227951526641847
512,0.01896414041519165
513,0.017950198650360107
514,0.017559205293655396
515,0.018229221105575562
516,0.01683534860610962
517,0.019316082000732423
518,0.017534170150756836
519,0.017629636526107786
520,0.019322391748428345
521,0.020035357475280763
522,0.020024480819702147
523,0.01857169032096863
524,0.01933996319770813
525,0.019636588096618654
526,0.01671111464500427
527,0.01796421766281128
528,0.02001112937927246
529,0.0199351966381073
530,0.019163174629211424
531,0.015533442497253419
532,0.01812889575958252
533,0.015286448001861573
534,0.017761929035186766
535,0.017715489864349364
536,0.01874946117401123
537,0.014981014728546143
538,0.017435336112976076
539,0.01807620406150818
540,0.016992436647415163
541,0.018427814245223998
542,0.018723350763320924
543,0.02042266845703125
544,0.019552785158157348
545,0.017566846609115602
546,0.019208985567092895
547,0.019833011627197264
548,0.020794811248779296
549,0.019457244873046876
550,0.01838354229927063
551,0.020532033443450927
552,0.023389570713043213
553,0.02411959171295166
554,0.021240549087524416
555,0.020200257301330567
556,0.01994442582130432
557,0.022309815883636473
558,0.0255447793006897
559,0.021824657917022705
560,0.01899395227432251
561,0.018870061635971068
562,0.02271006107330322
563,0.02085808038711548
564,0.01903624653816223
565,0.018371124267578125
566,0.017457184791564943
567,0.017688968181610108
568,0.018764989376068117
569,0.01803372859954834
570,0.017306052446365357
571,0.012365542650222779
572,0.013962405920028686
573,0.014577473402023316
574,0.013879725933074951
575,0.015026446580886841
576,0.014322532415390015
577,0.01439995527267456
578,0.014702914953231812
579,0.014236302375793456
580,0.013975625038146972
581,0.015394598245620728
582,0.01667149066925049
583,0.01349431872367859
584,0.013795546293258666
585,0.01658977389335632
586,0.015339210033416747
587,0.015302547216415406
588,0.013453173637390136
589,0.014114655256271362
590,0.013045556545257568
591,0.015765382051467894
592,0.015590100288391114
593,0.014037734270095826
594,0.016197781562805175
595,0.014666582345962525
596,0.013304129838943482
597,0.012868604660034179
598,0.014548234939575196
599,0.015294945240020752
600,0.016509199142456056
601,0.015623046159744263
602,0.014725836515426636
603,0.014656455516815185
604,0.014036332368850707
605,0.014468026161193848
606,0.016138646602630615
607,0.014977171421051025
608,0.014551979303359986
609,0.015057600736618042
610,0.013773237466812133
611,0.01570346236228943
612,0.015868147611618044
613,0.016450070142745972
614,0.015963284969329833
615,0.0175718092918396
616,0.016147762537002563
617,0.01854577422142029
618,0.01764959454536438
619,0.01595305562019348
620,0.016354632377624512
621,0.015572737455368042
622,0.01782042384147644
623,0.017304874658584594
624,0.016534438133239748
625,0.016376569271087646
626,0.020570590496063232
627,0.01892026424407959
628,0.018178755044937135
629,0.019029221534729003
630,0.018150302171707152
631,0.016137890815734864
632,0.016007484197616578
633,0.01776543378829956
634,0.017601855993270875
635,0.015057514905929565
636,0.014433200359344483
637,0.013988957405090333
638,0.013252220153808593
639,0.014295182228088378
640,0.014685300588607788
641,0.015097060203552247
642,0.014771940708160401
643,0.013788520097732545
644,0.01542494773864746
645,0.01537129282951355
646,0.015041508674621583
647,0.014247978925704957
648,0.014859693050384521
649,0.015035690069198608
650,0.016181621551513672
651,0.017524625062942504
652,0.01770936131477356
653,0.018218164443969728
654,0.01688361644744873
655,0.020569348335266115
656,0.022555155754089354
657,0.023173351287841797
658,0.02453108787536621
659,0.01998258113861084
660,0.021484687328338622
661,0.020692861080169676
662,0.022185969352722167
663,0.02194873571395874
664,0.01964722394943237
665,0.01818263053894043
666,0.017546662092208863
667,0.021315035820007325
668,0.023017737865447998
669,0.02101425886154175
670,0.0180454421043396
671,0.017591863870620728
672,0.017427361011505126
673,0.017226401567459106
674,0.01745535969734192
675,0.01842182159423828
676,0.015884616374969483
677,0.015219215154647827
678,0.016197513341903686
679,0.017119591236114503
680,0.01833251953125
681,0.018251758813858033
682,0.015806273221969605
683,0.01640475034713745
684,0.015443857908248902
685,0.01620522141456604
686,0.016272417306900024
687,0.016444014310836794
688,0.0177890145778656
689,0.01702747941017151
690,0.015999133586883544
691,0.01539085865020752
692,0.01669007182121277
693,0.017620742321014404
694,0.020140457153320312
695,0.01832903504371643
696,0.017018399238586425
697,0.01872057795524597
698,0.017891850471496582
699,0.016804611682891844
700,0.019174554347991944
701,0.019724724292755128
702,0.017603254318237303
703,0.01976015329360962
704,0.019676296710968016
705,0.017415465116500856
706,0.017277073860168458
707,0.01671367883682251
708,0.01870747685432434
709,0.017928969860076905
710,0.017476820945739747
711,0.017199609279632568
712,0.01832198739051819
713,0.01696175932884216
714,0.016134225130081177
715,0.018531758785247803
716,0.020279691219329835
717,0.018477978706359862
718,0.016912145614624022
719,0.017007850408554077
720,0.01813525676727295
721,0.018696552515029906
722,0.018616907596588135
723,0.017624183893203735
724,0.019084389209747313
725,0.015969024896621706
726,0.016279654502868654
727,0.018742618560791017
728,0.01896734595298767
729,0.01624305248260498
730,0.015372837781906129
731,0.01628265380859375
732,0.01642658472061157
733,0.01699300527572632
734,0.01704267621040344
735,0.016352617740631105
736,0.015524253845214844
737,0.017840594053268433
738,0.01685570478439331
739,0.01950672149658203
740,0.014579325914382935
741,0.018139327764511107
742,0.01630692720413208
743,0.01566768527030945
744,0.018665140867233275
745,0.016488641500473022
746,0.018598473072052
747,0.01676811456680298
748,0.014462300539016724
749,0.01591795086860657
750,0.015436521768569945
751,0.017147032022476198
752,0.015525503158569336
753,0.017186453342437746
754,0.014088207483291626
755,0.014065170288085937
756,0.016379700899124147
757,0.015717849731445313
758,0.014711490869522094
759,0.016784213781356812
760,0.01565296173095703
761,0.017738293409347534
762,0.018655779361724852
763,0.01823294997215271
764,0.017081159353256225
765,0.016942639350891114
766,0.020304868221282957
767,0.019079892635345458
768,0.018898040056228638
769,0.017627995014190673
770,0.016062803268432617
771,0.01723801255226135
772,0.015167793035507202
773,0.015570144653320312
774,0.015238778591156006
775,0.016928813457489013
776,0.01926798939704895
777,0.020389060974121093
778,0.01678752660751343
779,0.015775974988937378
780,0.01474719524383545
781,0.017358534336090088
782,0.021017136573791503
783,0.01734232425689697
784,0.017707092761993407
785,0.014803711175918579
786,0.013419344425201415
787,0.016939724683761596
788,0.014763391017913819
789,0.015624982118606568
790,0.01797620177268982
791,0.01864726185798645
792,0.018762787580490114
793,0.018639942407608034
794,0.01810193181037903
795,0.015253444910049438
796,0.017258870601654052
797,0.01789341330528259
798,0.01699041485786438
799,0.017432316541671752
800,0.01541692852973938
801,0.016958460807800294
802,0.01801687479019165
803,0.018013510704040527
804,0.020092999935150145
805,0.017502853870391844
806,0.017659963369369508
807,0.018872382640838622
808,0.018702194690704346
809,0.01728540062904358
810,0.01594552993774414
811,0.015678466558456422
812,0.01561335802078247
813,0.016368470191955566
814,0.014844645261764527
815,0.017448500394821168
816,0.016299716234207152
817,0.015881236791610718
818,0.01814242959022522
819,0.017449545860290527
820,0.017969748973846435
821,0.016343683004379272
822,0.016144261360168458
823,0.016477586030960084
824,0.01679561734199524
825,0.015638011693954467
826,0.015083278417587281
827,0.01588438868522644
828,0.018824664354324342
829,0.014675087928771972
830,0.015233561992645264
831,0.013644179105758667
832,0.014314594268798829
833,0.01453650712966919
834,0.014663149118423462
835,0.013263092041015626
836,0.014172592163085938
837,0.013279163837432861
838,0.014964991807937622
839,0.014519389867782593
840,0.01514544129371643
841,0.01856709599494934
842,0.01660301089286804
843,0.01510594129562378
844,0.015348442792892457
845,0.019060252904891967
846,0.015015312433242799
847,0.017366408109664916
848,0.014689267873764037
849,0.01790223240852356
850,0.018880045413970946
851,0.016273475885391235
852,0.016139750480651856
853,0.01886482000350952
854,0.017804393768310545
855,0.01868768572807312
856,0.017601220607757567
857,0.015623527765274047
858,0.017354971170425414
859,0.01747482895851135
860,0.017426040172576904
861,0.015422509908676147
862,0.01731905460357666
863,0.015644878149032593
864,0.017818788290023802
865,0.01630070209503174
866,0.015661715269088744
867,0.014945613145828247
868,0.016117603778839112
869,0.01762485980987549
870,0.017567832469940186
871,0.015439046621322632
872,0.016258240938186647
873,0.016278375387191773
874,0.019299815893173217
875,0.017181329727172852
876,0.016157612800598145
877,0.016367057561874388
878,0.019817190170288088
879,0.018482030630111695
880,0.017710964679718017
881,0.01859068512916565
882,0.01914708137512207
883,0.018101998567581178
884,0.016386781930923463
885,0.01794436454772949
886,0.018773243427276612
887,0.020246500968933104
888,0.017278435230255126
889,0.015612802505493163
890,0.015013818740844726
891,0.01685833215713501
892,0.018167872428894043
893,0.01850639224052429
894,0.016807268857955932
895,0.015918761491775513
896,0.016585348844528197
897,0.016447598934173583
898,0.01496686577796936
899,0.016700906753540037
900,0.017161428928375244
901,0.014936321973800659
902,0.013985146284103394
903,0.013926503658294677
904,0.014944570064544678
905,0.016950039863586425
906,0.016667797565460205
907,0.017149529457092284
908,0.014303371906280518
909,0.01652177095413208
910,0.015699166059494018
911,0.017678152322769165
912,0.01919849753379822
913,0.014387898445129395
914,0.014341086149215698
915,0.01453231930732727
916,0.01562679052352905
917,0.0156608784198761
918,0.01620121479034424
919,0.015942643880844116
920,0.01640565872192383
921,0.01786553144454956
922,0.017963268756866456
923,0.017134608030319215
924,0.016421693563461303
925,0.016047528982162475
926,0.016365257501602174
927,0.01632228136062622
928,0.016771970987319945
929,0.018139880895614625
930,0.016199551820755005
931,0.017636579275131226
932,0.018039582967758178
933,0.018291327953338623
934,0.017739907503128052
935,0.017131500244140625
936,0.015141251087188721
937,0.014961315393447876
938,0.016350997686386107
939,0.016044158935546875
940,0.01493574857711792
941,0.016515954732894897
942,0.01566191792488098
943,0.016153219938278198
944,0.016206566095352173
945,0.015369479656219482
946,0.014619340896606445
947,0.01727680563926697
948,0.015565235614776612
949,0.016755892038345335
950,0.01771957039833069
951,0.016345096826553343
952,0.015826367139816284
953,0.015717959403991698
954,0.014190969467163085
955,0.01576975464820862
956,0.015132840871810913
957,0.013814740180969239
958,0.014202991724014282
959,0.0155805504322052
960,0.016135252714157104
961,0.015236235857009887
962,0.015080236196517945
963,0.01776811361312866
964,0.014662840366363526
965,0.01420049786567688
966,0.014431546926498413
967,0.015743268728256224
968,0.015989904403686524
969,0.014598792791366577
970,0.01302759289741516
971,0.013756544589996337
972,0.014602622985839843
973,0.013733723163604737
974,0.014156504869461059
975,0.015026440620422363
976,0.015381834506988525
977,0.014023675918579101
978,0.016316142082214356
979,0.016735031604766845
980,0.017132900953292847
981,0.01614835739135742
982,0.016602041721343993
983,0.016779998540878294
984,0.01717153310775757
985,0.01879353642463684
986,0.020867507457733154
987,0.021462063789367675
988,0.018757467269897462
989,0.017607705593109133
990,0.017843143939971925
991,0.01975696086883545
992,0.022762620449066163
993,0.023103187084197997
994,0.01918099284172058
995,0.018865591287612914
996,0.020040218830108644
997,0.020088295936584472
998,0.017271108627319336
999,0.018243865966796877
1000,0.02103776216506958
